Código;CódigoAux;CódigoBarras;Nombre;Descatalogado;FechaA;FechaV;RedondeoUnitario;Multiproveedor;CODPROV;Proveedor;PrecioLista;Desc1;Desc2;Desc3;Desc4;PrecioCompra;PrecioVenta;PrecioVenta2;PrecioVenta3;PrecioVenta4;RecargoMínimo;Moneda;CuentaC;CuentaV;IVA;IVAEsp;Exento;NoGravado;ImpIntAlic;ImpIntMonto;Garantía;Ubicación;Clasificación;Subclasificación;Servicio;MateriaPrima;PermitirCaract;RequerirDetalle;ControlarStock;ControlarStockGrupo;*Imagen;Descrip;CantBulto;Unidad;StockI;StockA;StockM;StockI2;StockA2;StockM2;StockI3;StockA3;StockM3;StockI4;StockA4;StockM4;AlmPredet;Grupo;PrecioVFijoGrupo;RecargoFijoGrupo;FechaÚltimaActPrecioC;FechaÚltimaActPrecioV;FechaÚltimaActPrecioV2;FechaÚltimaActPrecioV3;FechaÚltimaActPrecioV4;CP1;CP2;CP3;CP4
A-752;;692658;FAJA LUMBAR PAMPERO 1;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;19;DISTRIBUIDORA TOSI;0;0;0;0;0;0;15702,4793;15702,4793;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-753;;512350;FAJA LUMBAR PROMAX;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;5;BM SEÑALIZACIONES;0;0;0;0;0;0;15289,2562;15289,2562;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-754;;106514;FAROL 500 BUJIAS;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;41;CONOMETAL;0;0;0;0;0;0;22975,2066;22975,2066;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-755;;140061;"FILTRO DE DISCOS/MALLA DE 1.5 """" PULGADAS";FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;68;TODO RIEGO;0;0;0;0;0;0;65289,2562;65289,2562;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-756;;251483;"FILTRO DE DISCOS 3/4""""";FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;68;TODO RIEGO;0;0;0;0;0;0;11157,0248;11157,0248;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-759;;765221;"CARCAZA AZUL DE 3/4 10 """"";FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;6;DERVICH;0;0;0;0;0;0;32231,405;32231,405;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-76;;80;PRECINTO TERMOCONTRAIBLE BIDON ECONOMICO X 500;FALSO;06/03/2025 11:32:39 a.?m.;;FALSO;FALSO;32;PRECINTOS PV CENTRO;0;0;0;0;0;0;7508,2645;7508,2645;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-760;;943904;CARCAZA 20 PULGADAS X 2.5 TRANSPAR 1/2;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;6;DERVICH;0;0;0;0;0;0;57438,0165;57438,0165;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-761;;942298;CANILLA FILTRO CODO Y CUELLO CISNE;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;6;DERVICH;0;0;0;0;0;0;12644,6281;12644,6281;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-762;;708906;FILTRO ACERO INOX BOMBA DOSIFICADORA;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;47;ACQUATRON;0;0;0;0;0;0;8099,1736;8099,1736;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-763;;272325;FILTRO CARBON ACTIVADO 10 MICRONES DIAMOND;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;12;REFIL;0;0;0;0;0;0;18181,8182;18181,8182;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-764;;312262;FILTRO CARBON ACTIVADO C/CABEZAL RETROLA;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;36;AQUAREP;0;0;0;0;0;0;702479,3388;702479,3388;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-765;;717399;FILTRO CERAMICO PARA CANILLA MODELO SWS;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;85;ML;0;0;0;0;0;0;18595,0413;18595,0413;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-766;;921635;FILTRO CERAMICO ZOOSEN WATER FAUCET;FALSO;06/03/2025 11:32:46 a.?m.;;FALSO;FALSO;85;ML;0;0;0;0;0;0;21074,3802;21074,3802;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
